decoyID	species	max1	pos1	max2	pos2	d
HMMR_163482253	oryAfe1	0.018231	46	0.617085	105	0.803599
SIRT5_13580305	oryAfe1	0.02252	96	0.010398	606	0.396678
COL19A1_70135143	oryAfe1	0.020432	51	0.835486	323	0.29241
MDN1_89780392	oryAfe1	0.011859	26	0.801997	120	0.632582
TBC1D32_121111994	oryAfe1	0.005497	3	0.080831	586	0.511581
ARG1_131580712	oryAfe1	0.049977	48	0.42129	160	0.508073
KIF25_168042274	oryAfe1	0.001398	48	4e-04	71	0.831878
PLG_160731415	oryAfe1	4e-06	3	1e-06	24	0.944742
PLG_160734481	oryAfe1	0.015901	23	0.046354	161	0.921672
RPS6KA2_166418498	oryAfe1	0.010577	70	0.000258	93	0.940806
CYP3A7_99713787	oryAfe1	0.037009	38	0.769235	117	0.655431
PRKAR2B_107125269	oryAfe1	0.003739	54	0.496534	203	0.669757
FRMPD1_37741351	oryAfe1	0.012901	25	0.431885	955	0.41092
PCSK5_76170408	oryAfe1	0.034127	38	0.050571	180	0.56546
TDRD7_97429974	oryAfe1	0.01085	32	0.447421	126	0.508012
TSTD2_97606338	oryAfe1	0.042527	55	0.184517	223	0.45294
HUWE1_53683369	oryAfe1	0.003685	49	0.259625	168	0.148287
KLHL4_87666380	oryAfe1	0.004256	30	0.251156	104	0.187028
NRK_105946590	oryAfe1	0.049431	48	0.099863	170	0.110478
UTY_13304181	oryAfe1	0.011899	34	0.482191	355	0.682818
PARD3_34564782	vicPac2	0.000104	0	0.834465	48486	0.539795
DOCK1_126944196	vicPac2	4.2e-05	2	0.806972	9299	0.422906
NAV2_20057115	vicPac2	0.042049	31	0.85057	100	0.073337
PTDSS2_454361	vicPac2	0.015357	84	0.259315	168	0.673474
TEAD1_12675014	vicPac2	0.013957	55	0.021867	228	0.589085
KIAA1549L_33666873	vicPac2	0.007764	36	0.1006	189	0.376497
POU2F3_120243225	vicPac2	0.012233	31	0.720954	132	0.054685
ACVRL1_51909040	vicPac2	0.004053	92	0.407107	728	0.25254
FBXO21_117162892	vicPac2	0.045179	14	0.403586	399	0.436546
HPD_121862226	vicPac2	0.022704	3	0.434975	614	0.722944
PARP4_24479887	vicPac2	0.032251	49	0.9625	133	0.897899
IPO5_98013863	vicPac2	0.012532	87	0.242675	191	0.567506
VPS36_52449528	vicPac2	0.04002	24	0.702776	159	0.488151
DOCK9_98832386	vicPac2	0.015552	10	0.374927	106	0.024336
PNN_39175521	vicPac2	0.003491	8	0.975638	128	0.031068
LRRC9_59923183	vicPac2	0.037076	31	0.9894	395	0.225978
GABRG3_26976641	vicPac2	0.045478	4	0.18769	131	0.487917
OCA2_28026712	vicPac2	0.049741	51	0.719773	293	0.526682
FBN1_48426813	vicPac2	0.013647	45	0.489485	270	0.252427
VPS13C_61880230	vicPac2	0.002406	27	0.572397	162	0.435374
MTHFS_79889556	vicPac2	0.001913	89	0.918547	139	0.332408
RLBP1_89219187	vicPac2	0.024622	7	0.017281	59	0.740845
CAPN15_528231	vicPac2	0.011315	35	0.544582	498	0.609891
ADAT1_75621929	vicPac2	0.015077	15	0.162211	715	0.234212
CMIP_81516552	vicPac2	4e-06	2	0.949124	47531	0.268279
ZNRF1_75096324	vicPac2	0.000945	41	0.894353	119	0.313918
ATAD5_30861293	vicPac2	0.009835	48	0.774337	185	0.85856
MED24_40027351	vicPac2	0.012825	47	0.998411	359	0.273184
BPTF_67920485	vicPac2	0.006619	15	0.785068	290	0.397814
CTD-2501B8.1_63507193	vicPac2	0.003284	53	0.181262	128	0
WIPI1_68424012	vicPac2	0.041384	49	0.942214	343	0.363003
WDR7_56743213	vicPac2	1.8e-05	93	0.275652	212	0.408884
RAB3D_11339157	vicPac2	0.013086	29	0.808891	187	0.423918
UPF1_18845817	vicPac2	0.002495	37	0.846874	201	0.381072
ANKRD65_1420728	vicPac2	0.004244	23	0.000542	48	0.921296
JAK1_64864159	vicPac2	0.013421	81	0.490187	258	0.72272
NFIA_61365832	vicPac2	1.7e-05	3	0.031882	10918	0.142934
SNX27_151620045	vicPac2	2.8e-05	15	0.03755	631	0.389154
ATP1A4_160162327	vicPac2	0.01073	48	0.3578	140	0.365755
TNR_175331999	vicPac2	0.010366	93	0.378834	686	0.291562
XRN2_21387370	vicPac2	0.010262	11	0.577503	193	0.064363
PRDM15_41869919	vicPac2	0.047477	99	0.556934	611	0.757983
PIWIL3_24762072	vicPac2	0.01597	93	0.291062	142	0.137566
PHF21B_44894951	vicPac2	0.002203	12	9e-06	47	0.981154
GRHL1_9952294	vicPac2	0.000215	42	0.538618	516	0.00836
MFSD2B_24012025	vicPac2	0.002072	86	0.146287	198	0.198026
DNAH6_84546951	vicPac2	0.038788	36	0.366973	836	0.506747
HK2_74888637	vicPac2	0.014212	49	0.760348	132	0.242915
M1AP_74647274	vicPac2	0.001433	31	0.966538	237	0.428126
ACMSD_134867963	vicPac2	0.000485	26	0.848343	122	0.335196
CWC22_179978869	vicPac2	0.020301	49	0.032102	461	0.092476
COL4A3_227302793	vicPac2	0.031875	23	0.988445	1686	0.097623
USP40_233497583	vicPac2	0.008788	43	0.35122	121	0.095238
TMEM39A_119449891	vicPac2	0.025911	74	0.012173	1795	0.284211
PARP9_122563054	vicPac2	0.028396	49	0.962999	226	0.286103
ARL9_56508662	vicPac2	0.011845	55	0.212676	592	0.484801
STIM2_26961145	vicPac2	2.7e-05	30	0.888938	2466	0.324527
ENOPH1_82453668	vicPac2	0.037856	48	0.752858	117	0.489929
SLC9B2_103074284	vicPac2	0.013434	84	0.854837	133	0.384028
RNF175_153726670	vicPac2	0.012266	56	0.459096	2997	0.182865
FSTL5_161464211	vicPac2	2e-06	91	0.047491	352	0.5163
HPF1_169756127	vicPac2	0.023927	34	0.17571	466	0.429631
WDR70_37697617	vicPac2	1e-06	53	0.206171	11145	0.646537
THBS4_80080414	vicPac2	0.03794	44	0.874611	121	0.274725
CTNNA1_138781847	vicPac2	0.001133	82	0.065322	3685	0.648185
ADAMTS2_179344507	vicPac2	0.001398	11	0.774464	284	0.42247
GABRP_170783628	vicPac2	0.015916	68	0.632067	166	0.045122
BRPF3_36199160	vicPac2	0.025413	48	0.605716	227	0.16563
SIRT5_13580305	vicPac2	0.002933	86	0.419521	260	0.491251
PRICKLE4_41782161	vicPac2	0.027	59	0.365072	693	0.346231
TAF8_42073946	vicPac2	0.009047	88	0.923354	230	0.290141
COL12A1_75205012	vicPac2	0.000765	73	0.169034	105	0.031688
PLG_160731415	vicPac2	0.016557	34	0.888533	212	0.247772
COL28A1_7359746	vicPac2	7e-06	89	0.787727	112	0.048377
MAFK_1531079	vicPac2	0.000506	21	0.969564	100	0.306784
KIAA1324L_86917603	vicPac2	0.01127	83	0.03996	162	0.243251
NSMAF_58604351	vicPac2	0.037218	49	0.127888	996	0.258787
KDM4C_6989431	vicPac2	0.045162	48	0.005559	722	0.205898
FGF16_77448137	vicPac2	0.016188	36	0.868481	209	0.121304
ANKRD26_27062100	allMis1	0.034406	8	0.006334	99	0.956693
STAM_17711093	allMis1	0.019841	48	0.902793	106	0.966489
PARD3_34564782	allMis1	0.000285	69	0.001134	5927	0.931961
ANXA11_80167547	allMis1	0.018751	65	0.087135	181	0.891432
KIF20B_89728738	allMis1	0.000199	33	1e-06	55	0.95625
BLNK_96205894	allMis1	0.003739	52	0.000354	96	0.954564
OSBPL5_3091483	allMis1	0.013943	65	0.946317	159	0.339686
SPON1_14254955	allMis1	0.011551	9	0.000247	57	0.939959
F2_46726987	allMis1	0.019531	48	3.3e-05	70	0.940348
KIAA1549L_33666873	allMis1	0.001374	9	0.500356	478	0.597056
OSBP_59594862	allMis1	0.002259	49	0.181425	133	0.97122
CCDC90B_83281102	allMis1	0.012228	12	0.005352	66	0.976329
MYO7A_77197314	allMis1	0.043854	48	0.995419	258	0.784359
PAK1_77374909	allMis1	0.002003	49	0.890743	115	0.902315
TBX10_67631993	allMis1	0.005474	28	0.850981	145	0.32839
TCIRG1_68048792	allMis1	0.014791	2	0.650745	147	0.271204
RDX_110274815	allMis1	0.001424	34	0.001193	54	0.985373
PHLDB1_118611138	allMis1	0.00733	9	0.600854	282	0.608096
VPS11_119068372	allMis1	0.032291	48	0.037105	124	0.878444
DNM1L_32720199	allMis1	0.007289	48	2.3e-05	72	0.961519
SLCO1A2_21305384	allMis1	1.2e-05	4	3e-06	29	0.985999
ACVRL1_51909040	allMis1	0.003323	39	0.991154	162	0.76073
RPS26_56042379	allMis1	0.027593	1	0.915607	197	0.016447
ATP23_57944991	allMis1	0.045038	22	0.000773	73	0.968585
NUP107_68709022	allMis1	0.040381	48	0.229667	1262	0.729006
MVK_109581005	allMis1	0.010226	48	7e-06	74	0.949232
DNAH10_123872089	allMis1	0.045126	48	8.3e-05	69	0.962575
FBRSL1_132581584	allMis1	0.000333	1	0.00241	156	0.421245
PARP4_24489974	allMis1	0.036276	47	0	67	0.984357
CDADC1_49258698	allMis1	0.000697	12	0.000655	47	0.977305
COL4A2_110469594	allMis1	0.002738	12	6e-05	34	0.983849
METTL21C_102691287	allMis1	0.006649	1	9e-06	52	0.984651
PNN_39175521	allMis1	0.001031	23	0.995872	124	0.236893
LRRC9_59923183	allMis1	0.008907	85	0.030249	125	0.97895
PROX2_74861210	allMis1	0.003145	25	0.435184	283	0.861923
MTA1_105460683	allMis1	0.009212	6	0.008267	30	0.384831
PPP4R3A_91484642	allMis1	0.040267	20	0.013394	49	0.958704
TRIP11_92010687	allMis1	0.002469	27	1e-06	48	0.984601
DUOX1_45138294	allMis1	0.029416	48	9e-05	87	0.919091
INO80_41047736	allMis1	0.000959	14	2e-06	37	0.945982
TUBGCP4_43395835	allMis1	0.033893	48	4e-06	72	0.953621
FBN1_48465380	allMis1	0.021256	39	5e-05	75	0.952351
TRPM7_50578147	allMis1	0.001805	7	0.000743	41	0.983743
CGNL1_57523281	allMis1	0.000656	9	8.8e-05	42	0.988095
ITGA11_68327446	allMis1	0.001077	49	0.99971	690	0.18546
MESP1_89750442	allMis1	0.00941	3	0.013073	117	0.442424
RP11-697E2.12_90295035	allMis1	0.00022	38	0.900158	154	0.551181
SH3GL3_83567508	allMis1	0.035575	48	1.8e-05	72	0.978345
CAPN15_528231	allMis1	0.00021	6	0.633576	193	0.529925
DECR2_410440	allMis1	0.007933	30	0.002022	133	0.586022
WDR90_658723	allMis1	0.004568	60	0.202525	105	0.560137
ABCC12_48130061	allMis1	0.046851	49	1.7e-05	72	0.963792
MYLK3_46719029	allMis1	0.006564	49	0.000112	78	0.990113
TNRC6A_24730106	allMis1	0.019881	31	0.362329	120	0.353846
UQCRC2_21981339	allMis1	9e-06	2	2e-06	23	0.990148
ABCC12_48145174	allMis1	0.009609	32	0.268828	237	0.870686
DPEP3_67979417	allMis1	0.000127	1	3e-06	39	0.9623
CMIP_81516552	allMis1	0.000529	29	0.318036	7313	0.919006
GSE1_85662166	allMis1	0.00228	31	0.516608	291	0.321203
SLC38A8_84014919	allMis1	0.00084	49	0.000108	73	0.978947
TMEM231_75540775	allMis1	0.00034	12	5e-06	37	0.958333
MYBBP1A_4542813	allMis1	0.011582	1	0.005786	54	0.422727
MYBBP1A_4550737	allMis1	0.026406	68	0.395706	146	0.821587
AP2B1_35625343	allMis1	8.2e-05	11	9e-06	42	0.977426
ATAD5_30861293	allMis1	0.000797	46	0.67408	137	0.946304
CWC25_38809886	allMis1	0.000721	24	0.000135	49	0.912117
CTD-2501B8.1_63507193	allMis1	0.017502	56	0.492914	128	0.186441
SCN4A_63943935	allMis1	0.035228	49	1.7e-05	86	0.89667
FSTL3_677323	allMis1	0.007739	97	0.626729	534	0.303653
PIP5K1C_3658721	allMis1	0.037514	49	0.996688	233	0.685439
RAB3D_11339157	allMis1	0.016167	22	0.441432	145	0.73019
CBLC_44782751	allMis1	0.013841	52	0.000728	114	0.924217
ANKRD65_1420728	allMis1	0.02051	33	0.48297	423	0.593364
MFN2_11989122	allMis1	0.000579	1	3.6e-05	32	0.994788
PGD_10408503	allMis1	0.01307	48	7e-06	71	0.978352
RPA2_27895296	allMis1	1.8e-05	10	3e-06	34	0.985693
KDM4A_43689753	allMis1	0.014921	18	0.000341	44	0.952725
ATP1A4_160162327	allMis1	0.012466	48	0.380966	120	0.967507
REN_204163681	allMis1	0.007836	40	0.000234	68	0.980642
ADSS_244413556	allMis1	0.047996	0	0.020013	49	0.981711
SPO11_57343310	allMis1	0.029493	48	0.000142	80	0.830601
SRMS_63541797	allMis1	0.015795	24	0.534647	137	0.571912
PRDM15_41869919	allMis1	0.002513	8	0.222548	317	0.902281
MED15_20568948	allMis1	0.002676	2	0.998165	1100	0.780225
SCARF2_20431676	allMis1	0.014702	65	0.193605	154	0.207031
TBX1_19757130	allMis1	0.027657	0	0.999344	868	0.152045
CHADL_41240480	allMis1	0.017488	67	0.582575	551	0.22427
NCAPH2_50516942	allMis1	0.004711	23	0.367317	226	0.691478
PRR5_44733323	allMis1	0.003491	22	0.449737	1129	0.151639
TAB1_39429213	allMis1	0.008031	48	0.999209	302	0.02766
KIAA1841_61068610	allMis1	0.032236	9	0.014192	38	0.921279
QPCT_37349760	allMis1	0.023268	59	0.158286	171	0.93451
VRK2_58084562	allMis1	0.016789	40	0.101946	169	0.729456
DNAH6_84720633	allMis1	0.045777	48	0.331345	102	0.950571
M1AP_74647274	allMis1	0.009894	50	0.01945	102	0.986483
NCAPH_96354985	allMis1	0.024352	2	0.005123	58	0.981296
ARHGAP15_143603729	allMis1	0.031106	51	0.096276	813	0.616022
RIF1_151460320	allMis1	0.00247	9	2.3e-05	31	0.951265
CWC22_179991074	allMis1	0.044762	19	1.4e-05	55	0.981988
VIL1_218431716	allMis1	0.025832	81	0.006829	136	0.803311
CFAP65_219021046	allMis1	0.00082	13	6.1e-05	96	0.925051
SLC4A3_219629070	allMis1	0.001204	3	0.815404	231	0.099678
PFKFB4_48554631	allMis1	0.000975	51	0.94477	134	0.787221
POC1A_52153966	allMis1	0.045668	58	0.251908	118	0.924311
HGD_120678253	allMis1	0.034282	11	0.594938	132	0.921044
TMEM39A_119449891	allMis1	0.001164	60	2e-04	83	0.979437
PARP9_122563054	allMis1	0.002376	27	0.839547	164	0.947677
SLC15A2_121896728	allMis1	0.000748	51	0.859601	171	0.750795
GPR149_154428067	allMis1	0.033485	49	0.000997	73	0.907692
JAKMIP1_6083689	allMis1	0.042618	49	0.011688	70	0.969417
PROM1_16016280	allMis1	0.013601	27	0.229283	233	0.877053
CENPE_103148736	allMis1	0.001297	30	0.441951	175	0.813804
RNF175_153726670	allMis1	0.011437	33	0.209997	356	0.88047
RAPGEF2_159341396	allMis1	0.002606	36	2e-06	57	0.973428
DNAJC21_34931760	allMis1	0.00524	48	0.873995	110	0.92906
AP3B1_78177899	allMis1	0.042885	49	0.301963	112	0.959213
ERAP2_96897964	allMis1	0.004339	41	0.002157	78	0.968845
CTNNA1_138781847	allMis1	0.021042	27	0.000257	79	0.995924
HARS2_140695310	allMis1	0.045823	16	0.013967	48	0.938088
RAD50_132641509	allMis1	0.027604	53	1.9e-05	95	0.932442
TMCO6_140640146	allMis1	0.003464	58	0.000111	80	0.956498
ADAMTS2_179344507	allMis1	0.018693	28	0.708121	151	0.407614
HMMR_163470297	allMis1	0.015455	48	0.186392	115	0.89886
NDST1_150527616	allMis1	0.004686	24	0.000899	52	0.988496
TIMD4_156959350	allMis1	0.007949	32	3.7e-05	78	0.990632
MSH5_31761668	allMis1	0.001184	41	4.3e-05	67	0.729084
NOTCH4_32221750	allMis1	0.011283	82	0.001617	118	0.880065
LAMA4_112157468	allMis1	0.024328	83	0.801175	198	0.90823
REV3L_111383993	allMis1	0.004114	20	0.002589	91	0.985555
SOGA3_127448100	allMis1	0.00971	90	0.009963	134	0.920657
ENPP3_131644202	allMis1	0.012477	21	0.000784	80	0.984552
PLG_160734481	allMis1	0.015583	30	0.001332	61	0.95785
CYP2W1_986294	allMis1	0.000262	11	0.562926	533	0.355819
CYP2W1_988168	allMis1	0.02874	13	0.022102	54	0.730479
MAFK_1531079	allMis1	0.005139	97	0.462585	1024	0.24509
BAZ1B_73445095	allMis1	4.4e-05	4	3.9e-05	53	0.980207
EIF4H_74191080	allMis1	0.024165	51	0.67725	114	0.961187
MAGI2_78196059	allMis1	0.01131	46	0.007643	81	0.974784
CYP3A7_99713787	allMis1	0.005194	52	0.388003	108	0.85206
MYL10_101623361	allMis1	0.025298	55	0.000185	85	0.904018
PDAP1_99406706	allMis1	0.019091	0	0.001391	69	0.968053
SLC26A5_103394982	allMis1	0.004878	33	0.711881	116	0.959096
CPA4_130296192	allMis1	0.000392	5	0.000196	33	0.98828
SMO_129211944	allMis1	0.045568	65	0.000294	93	0.615894
MGAM_142035771	allMis1	0.002828	13	1e-05	43	0.960029
HMBOX1_28967032	allMis1	1.1e-05	2	8e-06	44	0.992098
UTP23_116769909	allMis1	0.000509	22	3.4e-05	60	0.980864
KCNK9_139614923	allMis1	0.004086	57	0.271848	249	0.794034
DMRT2_1053335	allMis1	0.007515	18	7.7e-05	66	0.958333
C5_120965018	allMis1	0.037424	26	0.002796	71	0.986036
TNC_115084919	allMis1	0.000704	6	0.000146	62	0.954167
LHX6_122207196	allMis1	2e-06	3	1e-06	24	0.994674
RABL6_136823905	allMis1	0.001506	12	0.990637	661	0.402214
PPP2R3B_340702	allMis1	0.000748	75	0.790943	482	0.352634
SCML2_18329378	allMis1	0.039663	11	8.7e-05	33	0.988865
MSN_65738059	allMis1	0.014568	48	0.002844	73	0.910121
FLNA_154353860	allMis1	0.04586	49	0.038786	124	0.381356
CDNF_14837155	dasNov3	0.001796	49	0.51066	696	0.18595
HERC4_67926751	dasNov3	0.000191	8	0.976843	118	0.46849
PARD3_34564782	dasNov3	0.033345	95	0.492996	21806	0.414855
LIPJ_88587775	dasNov3	0.001597	40	0.018727	348	0.324283
DOCK1_126944196	dasNov3	8e-06	84	0.192385	14739	0.480203
SCUBE2_9053241	dasNov3	0.018084	3	0.697964	113	0.26383
TEAD1_12675014	dasNov3	0.004126	36	0.001898	99	0.804173
KIAA1549L_33666873	dasNov3	0.019259	14	0.080381	699	0.365269
DYNC2H1_103206841	dasNov3	0.025229	21	0.11355	418	0.836895
WNK1_856945	dasNov3	8e-06	73	0.056679	6113	0.467707
ADCY6_48772968	dasNov3	0.01268	17	0.530724	233	0.640657
FREM2_38860187	dasNov3	0.000164	97	0.793285	175	0.370566
VPS36_52449528	dasNov3	0.010291	22	0.966165	114	0.455567
PNN_39175521	dasNov3	0.000115	27	0.966023	128	0.003883
PROX2_74861210	dasNov3	0.000513	55	0.653185	632	0.169428
GABRG3_26976641	dasNov3	0.044654	48	0.916184	220	0.289821
OCA2_28019368	dasNov3	0.008372	49	0.407589	478	0.300601
RLBP1_89219187	dasNov3	0.038565	53	0.687425	277	0.08169
CAPN15_528231	dasNov3	0.001293	53	0.866437	269	0.890863
CMIP_81516552	dasNov3	0.018178	70	0.586046	81650	0.396128
ZNRF1_75096324	dasNov3	0.016557	23	0.401812	321	0.572781
RP11-385D13.1_15627805	dasNov3	0.04582	49	0.040993	411	0.418519
MED24_40027351	dasNov3	0.001974	85	0.998717	395	0.277902
CTD-2501B8.1_63507193	dasNov3	0.013187	53	0.145119	128	0.016949
PCTP_55773503	dasNov3	0.043665	48	0.502554	128	0.241593
WDR7_56743213	dasNov3	6.9e-05	11	0.023571	2740	0.225493
ANKRD65_1420728	dasNov3	0.005493	17	0.80412	299	0.544753
VPS13D_12342660	dasNov3	0.001963	6	0.949615	102	0.683616
ATG4C_62832032	dasNov3	0.000687	3	0.629617	126	0.170265
NFIA_61365832	dasNov3	1.4e-05	94	0.088035	9816	0.161593
USP24_55164152	dasNov3	0.008277	65	0.007693	640	0.113928
DENND2D_111188431	dasNov3	0.01891	38	0.509924	142	0.15
SNX27_151620045	dasNov3	1e-06	2	0.108317	3824	0.417953
UBE2Q1_154554515	dasNov3	0.017795	7	0.321636	103	0.002924
FMO3_171111938	dasNov3	0.00799	58	0.270166	179	0.033028
ERO1B_236243022	dasNov3	0.00546	43	0.691999	268	0.410775
XRN2_21387370	dasNov3	0.043055	7	0.65875	134	0.024622
PRDM15_41870968	dasNov3	0.005388	21	0.033316	219	0.079167
CABIN1_24113382	dasNov3	3e-06	37	0.033151	154	0.268318
GGT1_24604553	dasNov3	0.004284	73	0.741505	538	0.447768
PIWIL3_24762072	dasNov3	0.003366	9	2.6e-05	45	0.979243
CHADL_41240480	dasNov3	0.00479	29	0.702942	156	0.552995
PNPLA3_43942503	dasNov3	0.030189	36	0.214498	884	0.745124
CPSF3_9448084	dasNov3	0.005066	96	0.103622	228	0.565322
NOL10_10604177	dasNov3	0.026934	27	0.235963	111	0.32581
QPCT_37349760	dasNov3	0.002542	94	0.550675	2391	0.296143
LONRF2_100295758	dasNov3	0.008905	53	0.808777	172	0.837286
TTL_112521340	dasNov3	0.000128	4	1.8e-05	30	0.995424
DPP4_162012049	dasNov3	0.00525	42	0.381193	151	0.063085
CELSR3_48654603	dasNov3	0.006857	23	0.367992	245	0.395313
PARP9_122563054	dasNov3	0.000301	21	0.874754	247	0.232315
RASA2_141515393	dasNov3	0.003347	47	0.23073	863	0.344727
OPA1_193654712	dasNov3	0.021987	43	0.002571	1221	0.595132
TACC3_1729405	dasNov3	0.041771	55	0.000768	84	0.956704
STIM2_26961145	dasNov3	1e-05	83	0.255114	4085	0.396647
HELQ_83429005	dasNov3	0.004695	53	0.577048	218	0.782937
WDR17_176113300	dasNov3	0.007783	26	0.047258	138	0.292441
LPCAT1_1458281	dasNov3	0.048393	84	0.000163	104	0.944231
LPCAT1_1460808	dasNov3	0.041636	46	0.354875	206	0.726744
SEMA5A_9043733	dasNov3	0.0416	81	0.042441	144	0.286121
WDR70_37697617	dasNov3	0	68	0.091401	6277	0.685492
THBS4_80080414	dasNov3	0.028141	12	0.574936	178	0.519689
ADAMTS2_179344507	dasNov3	0.016462	55	0.544775	603	0.157846
DPYSL3_147413113	dasNov3	0.027817	28	0.68795	341	0.196653
GRIA1_153493086	dasNov3	0.008542	44	0.580593	125	0.075183
BRPF3_36199160	dasNov3	0.003651	92	0.348962	325	0.096296
BTBD9_38595668	dasNov3	0.027916	83	0.559288	209	0.211938
MYLIP_16129735	dasNov3	0.000203	14	0.958008	138	0.257525
MYO6_75837487	dasNov3	0.000876	12	0.315492	154	0.442378
SEC63_107905864	dasNov3	0.032986	78	0.023058	755	0.512113
ENPP3_131635674	dasNov3	0.00093	21	0.664674	370	0.608791
COL28A1_7359746	dasNov3	2.5e-05	76	0.857179	112	0.225964
GRID2IP_6509548	dasNov3	0.007886	32	0.600039	113	0.779961
VWDE_12352677	dasNov3	0.026292	49	0.015025	311	0.385515
PPIA_44796847	dasNov3	0.008046	56	0.461891	229	0.294165
ANK1_41715255	dasNov3	0.017955	30	0.013755	103	0.792332
KCNK9_139614923	dasNov3	0.044706	39	0.724465	581	0.249822
HMCN2_130367063	dasNov3	0.047642	48	0.745736	135	0.626449
POLA1_24730733	dasNov3	0.010424	48	0.073615	117	0.626283
NRK_105918348	dasNov3	0.006443	23	0.327936	130	0.666129
XPNPEP2_129761413	dasNov3	0.048079	48	0.701058	207	0.424165
KIAA1217_24521609	gadMor1	0.00017	3	0.000122	31	0.95688
BICC1_58798245	gadMor1	0.017402	42	3.8e-05	65	0.956273
FRMPD2_48204052	gadMor1	0.007097	60	0.003499	80	0.98337
WDFY4_48779571	gadMor1	0.016413	52	0.000144	73	0.935177
WDFY4_48794887	gadMor1	0.039151	7	7e-06	31	0.99079
CDH23_71675762	gadMor1	0.00186	26	0.000335	77	0.966495
NOC3L_94346092	gadMor1	0.019946	7	0.000112	33	0.944156
LOXL4_98253225	gadMor1	0.00448	57	6.5e-05	78	0.929391
TAF5_103368599	gadMor1	1.2e-05	3	1e-06	23	0.99403
DHX32_125840401	gadMor1	0.002585	78	0.000138	112	0.933802
DHX32_125852981	gadMor1	0.022003	6	0.013683	175	0.792977
